Customer_ID,Customer_Name,Region_ID
CUST-04462,Customer 4462,13
CUST-04463,Customer 4463,1
CUST-04464,Customer 4464,2
CUST-04465,Customer 4465,13
CUST-04466,Customer 4466,14
CUST-04467,Customer 4467,18
CUST-04468,Customer 4468,15
CUST-04469,Customer 4469,20
CUST-04470,Customer 4470,12
CUST-04471,Customer 4471,11
CUST-04472,Customer 4472,2
CUST-04473,Customer 4473,3
CUST-04474,Customer 4474,8
CUST-04475,Customer 4475,18
CUST-04476,Customer 4476,1
CUST-04477,Customer 4477,8
CUST-04478,Customer 4478,3
CUST-04479,Customer 4479,15
CUST-04480,Customer 4480,2
CUST-04481,Customer 4481,20
CUST-04482,Customer 4482,8
CUST-04483,Customer 4483,5
CUST-04484,Customer 4484,16
CUST-04485,Customer 4485,3
CUST-04486,Customer 4486,18
CUST-04487,Customer 4487,12
CUST-04488,Customer 4488,8
CUST-04489,Customer 4489,10
CUST-04490,Customer 4490,18
CUST-04491,Customer 4491,8
CUST-04492,Customer 4492,9
CUST-04493,Customer 4493,18
CUST-04494,Customer 4494,2
CUST-04495,Customer 4495,14
CUST-04496,Customer 4496,20
CUST-04497,Customer 4497,3
CUST-04498,Customer 4498,5
CUST-04499,Customer 4499,17
CUST-04500,Customer 4500,18
CUST-04501,Customer 4501,12
CUST-04502,Customer 4502,5
CUST-04503,Customer 4503,8
CUST-04504,Customer 4504,15
CUST-04505,Customer 4505,1
CUST-04506,Customer 4506,2
CUST-04507,Customer 4507,19
CUST-04508,Customer 4508,3
CUST-04509,Customer 4509,20
CUST-04510,Customer 4510,1
CUST-04511,Customer 4511,13
CUST-04512,Customer 4512,8
CUST-04513,Customer 4513,6
CUST-04514,Customer 4514,18
CUST-04515,Customer 4515,10
CUST-04516,Customer 4516,12
CUST-04517,Customer 4517,20
CUST-04518,Customer 4518,11
CUST-04519,Customer 4519,9
CUST-04520,Customer 4520,19
CUST-04521,Customer 4521,1
CUST-04522,Customer 4522,20
CUST-04523,Customer 4523,14
CUST-04524,Customer 4524,2
CUST-04525,Customer 4525,18
CUST-04526,Customer 4526,10
CUST-04527,Customer 4527,18
CUST-04528,Customer 4528,19
CUST-04529,Customer 4529,17
CUST-04530,Customer 4530,13
CUST-04531,Customer 4531,8
CUST-04532,Customer 4532,1
CUST-04533,Customer 4533,9
CUST-04534,Customer 4534,8
CUST-04535,Customer 4535,10
CUST-04536,Customer 4536,13
CUST-04537,Customer 4537,9
CUST-04538,Customer 4538,9
CUST-04539,Customer 4539,20
,Customer 4540,10
CUST-04541,Customer 4541,11
CUST-04542,Customer 4542,6
CUST-04543,Customer 4543,1
CUST-04544,Customer 4544,15
CUST-04545,Customer 4545,12
CUST-04546,Customer 4546,18
CUST-04547,Customer 4547,2
CUST-04548,Customer 4548,3
CUST-04549,Customer 4549,20
CUST-04550,Customer 4550,3
CUST-04551,Customer 4551,9
CUST-04552,Customer 4552,9
CUST-04553,Customer 4553,16
CUST-04554,Customer 4554,6
CUST-04555,Customer 4555,20
CUST-04556,Customer 4556,8
CUST-04557,Customer 4557,2
CUST-04558,Customer 4558,17
CUST-04559,Customer 4559,19
CUST-04560,Customer 4560,18
CUST-04561,Customer 4561,2
CUST-04562,Customer 4562,9
CUST-04563,Customer 4563,1
CUST-04564,Customer 4564,12
CUST-04565,Customer 4565,2
CUST-04566,Customer 4566,12
CUST-04567,Customer 4567,17
CUST-04568,Customer 4568,17
CUST-04569,Customer 4569,7
CUST-04570,Customer 4570,12
CUST-04571,Customer 4571,14
CUST-04572,Customer 4572,14
CUST-04573,Customer 4573,5
CUST-04574,Customer 4574,20
CUST-04575,Customer 4575,11
CUST-04576,Customer 4576,12
CUST-04577,Customer 4577,10
CUST-04578,Customer 4578,6
CUST-04579,Customer 4579,10
CUST-04580,Customer 4580,19
CUST-04581,Customer 4581,20
CUST-04582,Customer 4582,11
CUST-04583,Customer 4583,17
CUST-04584,Customer 4584,12
CUST-04585,Customer 4585,13
CUST-04586,Customer 4586,2
CUST-04587,Customer 4587,5
CUST-04588,Customer 4588,3
CUST-04589,Customer 4589,8
CUST-04590,Customer 4590,19
CUST-04591,Customer 4591,14
CUST-04592,Customer 4592,4
CUST-04593,Customer 4593,17
CUST-04594,Customer 4594,20
CUST-04595,Customer 4595,17
CUST-04596,Customer 4596,11
CUST-04597,Customer 4597,19
CUST-04598,Customer 4598,8
CUST-04599,Customer 4599,12
CUST-04600,Customer 4600,11
CUST-04601,Customer 4601,4
CUST-04602,Customer 4602,15
CUST-04603,Customer 4603,14
CUST-04604,Customer 4604,12
CUST-04605,Customer 4605,3
CUST-04606,Customer 4606,16
CUST-04607,Customer 4607,15
CUST-04608,Customer 4608,8
CUST-04609,Customer 4609,5
CUST-04610,Customer 4610,8
CUST-04611,Customer 4611,14
CUST-04612,Customer 4612,5
CUST-04613,Customer 4613,10
CUST-04614,Customer 4614,4
CUST-04615,Customer 4615,14
CUST-04616,Customer 4616,5
CUST-04617,Customer 4617,7
CUST-04618,Customer 4618,15
,Customer 4619,4
CUST-04620,Customer 4620,18
CUST-04621,Customer 4621,16
CUST-04622,Customer 4622,5
CUST-04623,Customer 4623,14
CUST-04624,Customer 4624,6
CUST-04625,Customer 4625,5
CUST-04626,Customer 4626,17
CUST-04627,Customer 4627,14
CUST-04628,Customer 4628,13
CUST-04629,Customer 4629,8
CUST-04630,Customer 4630,4
CUST-04631,Customer 4631,11
CUST-04632,Customer 4632,20
CUST-04633,Customer 4633,2
CUST-04634,Customer 4634,12
CUST-04635,Customer 4635,14
CUST-04636,Customer 4636,14
CUST-04637,Customer 4637,16
CUST-04638,Customer 4638,6
CUST-04639,Customer 4639,19
CUST-04640,Customer 4640,17
CUST-04641,Customer 4641,1
CUST-04642,Customer 4642,12
CUST-04643,Customer 4643,15
CUST-04644,Customer 4644,15
CUST-04645,Customer 4645,19
CUST-04646,Customer 4646,4
CUST-04647,Customer 4647,16
CUST-04648,Customer 4648,19
CUST-04649,Customer 4649,17
CUST-04650,Customer 4650,14
CUST-04651,Customer 4651,13
CUST-04652,Customer 4652,6
CUST-04653,Customer 4653,2
CUST-04654,Customer 4654,7
CUST-04655,Customer 4655,9
CUST-04656,Customer 4656,20
CUST-04657,Customer 4657,12
CUST-04658,Customer 4658,4
CUST-04659,Customer 4659,16
CUST-04660,Customer 4660,6
CUST-04661,Customer 4661,9
CUST-04662,Customer 4662,4
CUST-04663,Customer 4663,9
CUST-04664,Customer 4664,7
CUST-04665,Customer 4665,17
CUST-04666,Customer 4666,1
CUST-04667,Customer 4667,2
CUST-04668,Customer 4668,18
CUST-04669,Customer 4669,7
,Customer 4670,1
CUST-04671,Customer 4671,10
CUST-04672,Customer 4672,19
CUST-04673,Customer 4673,15
CUST-04674,Customer 4674,15
CUST-04675,Customer 4675,4
CUST-04676,Customer 4676,4
CUST-04677,Customer 4677,14
CUST-04678,Customer 4678,3
CUST-04679,Customer 4679,9
CUST-04680,Customer 4680,4
CUST-04681,Customer 4681,3
CUST-04682,Customer 4682,8
CUST-04683,Customer 4683,11
CUST-04684,Customer 4684,11
CUST-04685,Customer 4685,17
CUST-04686,Customer 4686,3
CUST-04687,Customer 4687,11
CUST-04688,Customer 4688,2
CUST-04689,Customer 4689,17
CUST-04690,Customer 4690,18
CUST-04691,Customer 4691,2
CUST-04692,Customer 4692,1
CUST-04693,Customer 4693,19
CUST-04694,Customer 4694,8
CUST-04695,Customer 4695,9
CUST-04696,Customer 4696,16
CUST-04697,Customer 4697,16
CUST-04698,Customer 4698,7
CUST-04699,Customer 4699,3
CUST-04700,Customer 4700,7
,Customer 4701,3
CUST-04702,Customer 4702,20
CUST-04703,Customer 4703,6
CUST-04704,Customer 4704,9
CUST-04705,Customer 4705,19
CUST-04706,Customer 4706,12
CUST-04707,Customer 4707,6
CUST-04708,Customer 4708,8
CUST-04709,Customer 4709,16
CUST-04710,Customer 4710,13
CUST-04711,Customer 4711,18
CUST-04712,Customer 4712,4
CUST-04713,Customer 4713,10
CUST-04714,Customer 4714,15
CUST-04715,Customer 4715,14
CUST-04716,Customer 4716,15
CUST-04717,Customer 4717,4
CUST-04718,Customer 4718,13
CUST-04719,Customer 4719,16
CUST-04720,Customer 4720,16
CUST-04721,Customer 4721,8
CUST-04722,Customer 4722,9
CUST-04723,Customer 4723,14
CUST-04724,Customer 4724,11
CUST-04725,Customer 4725,11
CUST-04726,Customer 4726,15
CUST-04727,Customer 4727,9
CUST-04728,Customer 4728,9
CUST-04729,Customer 4729,8
CUST-04730,Customer 4730,2
CUST-04731,Customer 4731,14
CUST-04732,Customer 4732,6
CUST-04733,Customer 4733,4
CUST-04734,Customer 4734,20
CUST-04735,Customer 4735,5
CUST-04736,Customer 4736,1
CUST-04737,Customer 4737,1
CUST-04738,Customer 4738,3
CUST-04739,Customer 4739,11
CUST-04740,Customer 4740,18
CUST-04741,Customer 4741,2
CUST-04742,Customer 4742,12
CUST-04743,Customer 4743,6
CUST-04744,Customer 4744,13
CUST-04745,Customer 4745,8
CUST-04746,Customer 4746,6
CUST-04747,Customer 4747,11
CUST-04748,Customer 4748,18
CUST-04749,Customer 4749,1
CUST-04750,Customer 4750,1
CUST-04751,Customer 4751,17
CUST-04752,Customer 4752,13
CUST-04753,Customer 4753,2
CUST-04754,Customer 4754,10
CUST-04755,Customer 4755,8
CUST-04756,Customer 4756,4
CUST-04757,Customer 4757,13
CUST-04758,Customer 4758,5
CUST-04759,Customer 4759,9
CUST-04760,Customer 4760,3
CUST-04761,Customer 4761,14
CUST-04762,Customer 4762,18
CUST-04763,Customer 4763,5
CUST-04764,Customer 4764,19
CUST-04765,Customer 4765,7
CUST-04766,Customer 4766,10
CUST-04767,Customer 4767,14
CUST-04768,Customer 4768,1
CUST-04769,Customer 4769,15
CUST-04770,Customer 4770,9
CUST-04771,Customer 4771,19
CUST-04772,Customer 4772,10
CUST-04773,Customer 4773,8
CUST-04774,Customer 4774,18
CUST-04775,Customer 4775,10
CUST-04776,Customer 4776,18
CUST-04777,Customer 4777,13
,Customer 4778,16
CUST-04779,Customer 4779,12
CUST-04780,Customer 4780,4
CUST-04781,Customer 4781,19
CUST-04782,Customer 4782,13
CUST-04783,Customer 4783,15
CUST-04784,Customer 4784,19
CUST-04785,Customer 4785,10
CUST-04786,Customer 4786,3
CUST-04787,Customer 4787,6
CUST-04788,Customer 4788,16
CUST-04789,Customer 4789,3
CUST-04790,Customer 4790,20
CUST-04791,Customer 4791,17
CUST-04792,Customer 4792,19
CUST-04793,Customer 4793,2
CUST-04794,Customer 4794,9
CUST-04795,Customer 4795,11
CUST-04796,Customer 4796,2
CUST-04797,Customer 4797,19
CUST-04798,Customer 4798,1
CUST-04799,Customer 4799,7
CUST-04800,Customer 4800,16
CUST-04801,Customer 4801,11
CUST-04802,Customer 4802,8
CUST-04803,Customer 4803,16
CUST-04804,Customer 4804,3
CUST-04805,Customer 4805,14
CUST-04806,Customer 4806,13
CUST-04807,Customer 4807,1
CUST-04808,Customer 4808,4
CUST-04809,Customer 4809,15
CUST-04810,Customer 4810,4
CUST-04811,Customer 4811,14
CUST-04812,Customer 4812,17
CUST-04813,Customer 4813,18
CUST-04814,Customer 4814,1
CUST-04815,Customer 4815,14
CUST-04816,Customer 4816,9
CUST-04817,Customer 4817,20
CUST-04818,Customer 4818,19
CUST-04819,Customer 4819,5
CUST-04820,Customer 4820,7
CUST-04821,Customer 4821,12
CUST-04822,Customer 4822,9
CUST-04823,Customer 4823,7
CUST-04824,Customer 4824,5
CUST-04825,Customer 4825,16
,Customer 4826,14
CUST-04827,Customer 4827,16
CUST-04828,Customer 4828,1
CUST-04829,Customer 4829,7
CUST-04830,Customer 4830,4
CUST-04831,Customer 4831,11
CUST-04832,Customer 4832,20
CUST-04833,Customer 4833,6
CUST-04834,Customer 4834,18
CUST-04835,Customer 4835,12
CUST-04836,Customer 4836,7
CUST-04837,Customer 4837,14
CUST-04838,Customer 4838,10
CUST-04839,Customer 4839,13
CUST-04840,Customer 4840,18
CUST-04841,Customer 4841,7
CUST-04842,Customer 4842,5
CUST-04843,Customer 4843,7
CUST-04844,Customer 4844,9
CUST-04845,Customer 4845,5
CUST-04846,Customer 4846,19
CUST-04847,Customer 4847,13
CUST-04848,Customer 4848,19
CUST-04849,Customer 4849,20
CUST-04850,Customer 4850,16
CUST-04851,Customer 4851,1
CUST-04852,Customer 4852,7
CUST-04853,Customer 4853,20
CUST-04854,Customer 4854,6
CUST-04855,Customer 4855,1
CUST-04856,Customer 4856,2
CUST-04857,Customer 4857,15
CUST-04858,Customer 4858,16
CUST-04859,Customer 4859,17
CUST-04860,Customer 4860,8
CUST-04861,Customer 4861,13
CUST-04862,Customer 4862,16
CUST-04863,Customer 4863,17
CUST-04864,Customer 4864,3
CUST-04865,Customer 4865,7
CUST-04866,Customer 4866,9
CUST-04867,Customer 4867,14
CUST-04868,Customer 4868,16
CUST-04869,Customer 4869,9
CUST-04870,Customer 4870,18
CUST-04871,Customer 4871,12
CUST-04872,Customer 4872,12
CUST-04873,Customer 4873,12
CUST-04874,Customer 4874,7
CUST-04875,Customer 4875,7
CUST-04876,Customer 4876,6
CUST-04877,Customer 4877,1
CUST-04878,Customer 4878,12
CUST-04879,Customer 4879,1
CUST-04880,Customer 4880,11
CUST-04881,Customer 4881,12
CUST-04882,Customer 4882,17
CUST-04883,Customer 4883,20
CUST-04884,Customer 4884,9
CUST-04885,Customer 4885,13
CUST-04886,Customer 4886,9
CUST-04887,Customer 4887,2
CUST-04888,Customer 4888,1
CUST-04889,Customer 4889,16
CUST-04890,Customer 4890,15
CUST-04891,Customer 4891,16
CUST-04892,Customer 4892,18
CUST-04893,Customer 4893,2
CUST-04894,Customer 4894,20
CUST-04895,Customer 4895,5
CUST-04896,Customer 4896,6
CUST-04897,Customer 4897,5
CUST-04898,Customer 4898,4
CUST-04899,Customer 4899,2
CUST-04900,Customer 4900,18
CUST-04901,Customer 4901,7
CUST-04902,Customer 4902,1
CUST-04903,Customer 4903,11
CUST-04904,Customer 4904,6
CUST-04905,Customer 4905,19
CUST-04906,Customer 4906,12
CUST-04907,Customer 4907,13
CUST-04908,Customer 4908,2
CUST-04909,Customer 4909,17
CUST-04910,Customer 4910,9
CUST-04911,Customer 4911,15
CUST-04912,Customer 4912,20
CUST-04913,Customer 4913,17
CUST-04914,Customer 4914,1
CUST-04915,Customer 4915,18
CUST-04916,Customer 4916,11
CUST-04917,Customer 4917,3
CUST-04918,Customer 4918,15
CUST-04919,Customer 4919,3
CUST-04920,Customer 4920,3
CUST-04921,Customer 4921,19
CUST-04922,Customer 4922,1
CUST-04923,Customer 4923,1
CUST-04924,Customer 4924,12
CUST-04925,Customer 4925,8
CUST-04926,Customer 4926,7
CUST-04927,Customer 4927,5
CUST-04928,Customer 4928,13
CUST-04929,Customer 4929,6
CUST-04930,Customer 4930,19
CUST-04931,Customer 4931,8
CUST-04932,Customer 4932,9
CUST-04933,Customer 4933,6
CUST-04934,Customer 4934,9
CUST-04935,Customer 4935,9
CUST-04936,Customer 4936,12
CUST-04937,Customer 4937,12
CUST-04938,Customer 4938,17
CUST-04939,Customer 4939,6
CUST-04940,Customer 4940,19
CUST-04941,Customer 4941,18
CUST-04942,Customer 4942,14
CUST-04943,Customer 4943,10
CUST-04944,Customer 4944,17
CUST-04945,Customer 4945,9
CUST-04946,Customer 4946,7
CUST-04947,Customer 4947,15
CUST-04948,Customer 4948,4
CUST-04949,Customer 4949,6
CUST-04950,Customer 4950,15
CUST-04951,Customer 4951,12
CUST-04952,Customer 4952,19
CUST-04953,Customer 4953,11
CUST-04954,Customer 4954,12
CUST-04955,Customer 4955,1
CUST-04956,Customer 4956,16
CUST-04957,Customer 4957,4
CUST-04958,Customer 4958,12
CUST-04959,Customer 4959,15
CUST-04960,Customer 4960,1
CUST-04961,Customer 4961,20
CUST-04962,Customer 4962,19
CUST-04963,Customer 4963,13
CUST-04964,Customer 4964,8
CUST-04965,Customer 4965,12
CUST-04966,Customer 4966,16
CUST-04967,Customer 4967,10
CUST-04968,Customer 4968,8
CUST-04969,Customer 4969,17
CUST-04970,Customer 4970,14
CUST-04971,Customer 4971,19
CUST-04972,Customer 4972,1
CUST-04973,Customer 4973,6
CUST-04974,Customer 4974,20
CUST-04975,Customer 4975,17
CUST-04976,Customer 4976,19
CUST-04977,Customer 4977,5
CUST-04978,Customer 4978,2
CUST-04979,Customer 4979,10
CUST-04980,Customer 4980,5
CUST-04981,Customer 4981,15
CUST-04982,Customer 4982,15
,Customer 4983,5
CUST-04984,Customer 4984,6
CUST-04985,Customer 4985,3
CUST-04986,Customer 4986,7
CUST-04987,Customer 4987,8
CUST-04988,Customer 4988,18
CUST-04989,Customer 4989,12
,Customer 4990,6
CUST-04991,Customer 4991,16
CUST-04992,Customer 4992,13
CUST-04993,Customer 4993,16
CUST-04994,Customer 4994,15
CUST-04995,Customer 4995,4
CUST-04996,Customer 4996,11
CUST-04997,Customer 4997,5
CUST-04998,Customer 4998,11
CUST-04999,Customer 4999,14
CUST-05000,Customer 5000,18
